kredit_id,musteri_id,kredit_novu,kredit_meblegi,valyuta,verilme_tarixi,bitme_tarixi,faiz_derecesi,muddet_ay
2265,832,İpoteka,193131.84,AZN,2024-09-01,2033-05-17,8.68,106
2266,2019,Avto,62928.7,USD,2023-12-08,2026-10-23,16.99,35
2267,2267,Avto,41113.64,USD,2023-04-08,2029-01-06,17.67,70
2268,1681,Avto,39644.33,AZN,2024-02-16,2027-08-29,11.37,43
2269,45,İstehlak,17643.14,AZN,2023-05-31,2028-01-05,21.83,56
2270,1473,Mikro Biznes,26429.97,EUR,2024-01-27,2029-01-30,19.2,61
2271,597,Avto,22657.01,EUR,2024-03-28,2030-07-25,10.06,77
2272,494,İpoteka,63696.66,EUR,2025-03-20,2052-07-26,8.17,333
2273,783,İstehlak,2931.8,EUR,2023-03-13,2026-08-24,21.06,42
2274,198,İpoteka,199066.0,EUR,2025-02-06,2052-05-15,8.12,332
2275,956,İstehlak,10459.44,EUR,2024-05-08,2028-11-13,16.28,55
2276,534,İpoteka,179912.39,EUR,2024-03-22,2052-02-24,7.28,340
2277,1370,Avto,17584.6,EUR,2024-03-28,2030-07-25,13.98,77
2278,1512,İstehlak,15941.44,USD,2022-11-09,2024-02-02,20.13,15
2279,272,Avto,45118.7,AZN,2024-06-27,2029-07-01,12.01,61
2280,882,İstehlak,10254.17,EUR,2023-10-29,2028-08-03,15.48,58
2281,662,Avto,57143.23,AZN,2024-05-22,2027-04-07,13.07,35
2282,1597,İpoteka,271817.73,EUR,2025-07-15,2032-04-09,9.29,82
2283,2355,İstehlak,9519.5,EUR,2025-04-29,2026-12-20,16.68,20
2284,1285,İstehlak,15940.22,EUR,2024-02-09,2027-01-24,19.54,36
2285,480,İstehlak,9754.01,AZN,2023-12-21,2027-05-04,19.96,41
2286,424,Mikro Biznes,47049.78,AZN,2024-02-26,2026-09-13,17.19,31
2287,814,İstehlak,2903.75,EUR,2023-10-14,2025-07-05,19.17,21
2288,1437,İpoteka,185140.79,USD,2025-08-14,2049-08-08,9.08,292
2289,901,Mikro Biznes,47320.9,USD,2025-06-22,2031-09-19,16.61,76
2290,2053,İstehlak,27910.93,USD,2023-01-13,2026-08-25,20.78,44
2291,2355,Avto,28630.81,AZN,2024-04-06,2031-03-01,11.52,84
2292,870,Avto,34860.29,USD,2023-10-09,2029-10-07,14.79,73
2293,2314,Avto,30364.06,AZN,2024-04-12,2028-09-18,10.97,54
2294,1362,İpoteka,205104.54,EUR,2022-12-28,2047-07-20,7.16,299
2295,298,Avto,18715.58,USD,2024-06-06,2029-02-10,11.85,57
2296,1785,Avto,65941.98,USD,2025-03-07,2030-05-10,17.27,63
2297,400,İpoteka,21356.66,EUR,2022-11-23,2039-05-28,8.11,201
2298,1579,İpoteka,250196.07,EUR,2024-08-14,2030-07-14,9.73,72
2299,2381,Mikro Biznes,2334.07,AZN,2025-06-04,2031-05-04,16.36,72
2300,2462,Avto,55313.52,AZN,2022-11-12,2027-02-19,14.03,52
2301,376,İpoteka,77875.4,EUR,2025-04-26,2042-11-23,9.17,214
2302,2327,İpoteka,65562.97,AZN,2025-05-21,2030-12-21,8.21,68
2303,1474,Avto,41710.91,USD,2025-08-21,2029-06-01,11.86,46
2304,2127,İstehlak,12759.42,AZN,2024-06-20,2027-02-05,20.43,32
2305,996,İstehlak,14700.36,USD,2023-05-31,2025-10-17,19.3,29
2306,821,Mikro Biznes,24777.69,AZN,2025-06-02,2027-04-23,12.55,23
2307,303,İpoteka,164728.45,EUR,2025-09-04,2039-06-23,7.33,168
2308,1604,İstehlak,24731.36,USD,2025-08-31,2029-10-09,17.11,50
2309,803,İpoteka,202493.49,USD,2023-09-16,2039-01-25,8.69,187
2310,789,Mikro Biznes,3100.26,EUR,2023-07-04,2031-03-24,15.1,94
2311,1075,İpoteka,208048.39,AZN,2025-09-28,2045-03-17,8.9,237
2312,800,Avto,79663.93,USD,2023-10-20,2025-12-08,15.76,26
2313,368,Mikro Biznes,45266.15,USD,2023-03-14,2029-10-08,16.77,80
2314,1725,İstehlak,5653.33,EUR,2024-02-29,2027-10-11,16.32,44
2315,752,Mikro Biznes,19428.51,USD,2024-10-26,2028-04-08,19.01,42
2316,97,İpoteka,73823.62,EUR,2024-11-01,2046-09-07,8.83,266
2317,1585,Avto,59035.5,EUR,2023-04-02,2027-06-10,17.46,51
2318,2266,Mikro Biznes,29840.57,USD,2024-05-04,2026-04-24,16.7,24
2319,490,Mikro Biznes,2458.41,AZN,2024-10-26,2027-05-14,19.19,31
2320,2260,Avto,8121.45,EUR,2025-08-26,2028-05-12,11.47,33
2321,1795,İpoteka,82670.5,USD,2024-07-07,2032-11-22,9.84,102
2322,1514,İpoteka,77941.39,EUR,2023-07-10,2042-01-31,9.77,226
2323,1487,Mikro Biznes,7442.73,AZN,2023-11-17,2025-03-11,18.78,16
2324,1727,Mikro Biznes,40185.34,EUR,2025-03-24,2029-07-01,18.31,52
2325,1231,Avto,19033.46,AZN,2025-02-12,2028-03-28,12.69,38
2326,158,Avto,42614.85,EUR,2023-09-19,2029-12-16,11.88,76
2327,1318,İstehlak,1213.1,USD,2023-03-18,2027-06-25,20.57,52
2328,213,İpoteka,81477.71,AZN,2023-02-11,2049-03-26,8.26,318
2329,2385,İpoteka,226498.04,AZN,2024-06-24,2048-08-17,8.15,294
2330,2158,Avto,57834.43,EUR,2024-07-21,2027-02-06,14.11,31
2331,136,İstehlak,16705.13,USD,2023-01-30,2026-10-11,19.75,45
2332,2324,Mikro Biznes,26192.05,USD,2025-04-15,2031-05-14,15.84,74
2333,613,İpoteka,22703.53,USD,2024-01-01,2041-09-28,8.87,216
2334,472,Avto,24366.11,USD,2024-10-28,2030-01-30,11.4,64
2335,1481,İpoteka,140377.07,AZN,2023-12-14,2050-02-25,9.29,319
2336,2219,İstehlak,21542.67,AZN,2023-03-18,2027-04-26,19.5,50
2337,2446,Avto,40331.99,USD,2023-01-19,2028-01-23,10.25,61
2338,293,Mikro Biznes,47053.15,USD,2023-05-01,2025-06-19,16.2,26
2339,2115,Avto,28772.07,AZN,2025-10-13,2028-11-26,17.46,38
2340,1385,İpoteka,40953.94,EUR,2023-09-02,2046-11-30,7.57,283
2341,552,İstehlak,18860.24,AZN,2023-05-07,2027-04-16,21.44,48
2342,2030,İstehlak,7799.35,USD,2024-12-01,2026-07-24,21.62,20
2343,1345,Avto,46741.46,AZN,2025-01-28,2031-11-23,17.04,83
2344,1000,Avto,24417.4,EUR,2025-07-05,2027-08-24,11.34,26
2345,1583,Avto,18196.11,EUR,2024-01-19,2030-11-13,10.48,83
2346,590,İstehlak,11481.47,EUR,2023-08-13,2026-03-30,19.7,32
2347,1618,Avto,77276.53,AZN,2025-08-02,2029-12-09,17.31,53
2348,391,İpoteka,144486.5,USD,2024-11-18,2029-11-22,8.32,61
2349,473,İpoteka,103139.52,EUR,2025-05-05,2033-08-21,9.74,101
2350,1321,Avto,76032.38,EUR,2025-06-11,2029-01-21,10.56,44
2351,1965,Mikro Biznes,34660.9,EUR,2024-11-04,2031-09-29,17.13,84
2352,1316,Avto,20173.97,USD,2025-06-07,2030-10-09,16.52,65
2353,1581,Avto,6066.2,AZN,2024-07-16,2028-06-25,10.05,48
2354,47,Avto,39676.76,USD,2024-06-14,2026-09-02,12.67,27
2355,230,İpoteka,224635.22,EUR,2024-05-20,2050-10-31,9.17,322
2356,1439,Avto,49077.24,EUR,2024-04-02,2030-04-01,16.27,73
2357,624,İpoteka,215354.62,EUR,2023-07-02,2030-02-25,9.05,81
2358,44,Mikro Biznes,29803.6,USD,2024-08-24,2027-09-08,18.43,37
2359,657,İpoteka,240453.35,USD,2023-08-15,2032-01-30,9.74,103
2360,135,Mikro Biznes,9479.16,EUR,2023-06-28,2031-02-16,13.67,93
2361,867,Avto,26834.68,EUR,2022-12-01,2027-04-09,13.06,53
2362,893,Avto,68177.8,USD,2024-09-11,2026-12-30,16.12,28
2363,2095,İstehlak,27146.98,EUR,2025-01-01,2026-08-24,15.01,20
2364,636,Mikro Biznes,17955.61,EUR,2023-05-13,2025-04-02,19.51,23
2365,26,İpoteka,227174.48,AZN,2023-12-13,2029-11-11,8.07,72
2366,928,Mikro Biznes,21041.78,EUR,2023-07-28,2028-07-01,16.53,60
2367,2471,İstehlak,3500.42,AZN,2023-09-01,2027-03-14,15.86,43
2368,2465,İstehlak,14631.54,EUR,2025-09-15,2027-08-06,19.97,23
2369,455,Avto,14472.19,EUR,2023-07-24,2029-04-23,17.32,70
2370,1654,Avto,37154.17,AZN,2025-02-01,2030-11-02,16.92,70
2371,722,Avto,14465.93,EUR,2025-10-08,2028-04-25,17.42,31
2372,1684,İpoteka,188605.22,EUR,2025-10-10,2035-02-20,8.66,114
2373,65,İstehlak,3612.72,EUR,2025-01-01,2026-08-24,16.65,20
2374,2227,Mikro Biznes,43015.37,EUR,2025-07-18,2027-12-05,14.43,29
2375,1937,Mikro Biznes,9540.35,USD,2025-01-10,2031-08-07,13.31,80
2376,736,İpoteka,179921.9,AZN,2025-08-14,2046-02-25,9.61,250
2377,1592,Avto,29904.8,EUR,2025-01-11,2027-11-27,14.67,35
2378,2063,Mikro Biznes,27973.4,USD,2023-01-03,2027-08-10,16.63,56
2379,2453,Avto,77099.2,USD,2025-07-30,2029-10-07,11.62,51
2380,2239,İpoteka,111116.85,EUR,2023-12-29,2029-09-28,8.92,70
2381,800,Mikro Biznes,28466.99,AZN,2024-02-01,2027-01-16,12.52,36
2382,1650,İpoteka,114720.47,AZN,2024-03-06,2040-08-09,9.35,200
2383,816,Mikro Biznes,45379.3,AZN,2024-12-30,2027-06-18,13.99,30
2384,1301,Mikro Biznes,23167.04,USD,2024-11-10,2025-11-05,13.14,12
2385,2291,Mikro Biznes,35590.33,AZN,2024-01-27,2025-09-18,16.18,20
2386,631,Mikro Biznes,43712.69,AZN,2024-06-25,2027-03-12,14.15,33
2387,668,Mikro Biznes,23920.28,USD,2023-11-08,2026-08-24,15.44,34
2388,410,Mikro Biznes,42348.97,AZN,2025-02-19,2030-09-21,19.12,68
2389,2194,Avto,64298.78,EUR,2025-10-19,2031-11-17,12.63,74
2390,1303,Avto,20090.77,AZN,2022-11-24,2029-03-22,12.07,77
2391,2201,İstehlak,14796.34,EUR,2025-03-17,2027-03-07,21.28,24
2392,1203,Mikro Biznes,38436.94,USD,2023-03-15,2028-05-17,14.49,63
2393,537,Avto,53112.97,AZN,2025-02-04,2028-11-15,16.25,46
2394,1460,Avto,25078.64,USD,2023-12-09,2027-09-19,17.35,46
2395,1093,Avto,68869.22,EUR,2025-01-21,2028-12-01,17.15,47
2396,1013,Mikro Biznes,6657.46,EUR,2025-07-02,2026-12-24,18.01,18
2397,2325,Avto,52303.2,AZN,2024-06-14,2026-08-03,11.92,26
2398,534,İpoteka,110823.67,EUR,2025-04-04,2034-03-18,8.04,109
2399,1198,Mikro Biznes,43905.56,AZN,2023-02-11,2025-04-01,19.52,26
2400,1630,İpoteka,94635.28,AZN,2025-07-29,2031-08-27,8.86,74
2401,1290,İpoteka,129039.88,USD,2023-10-17,2048-11-04,8.94,305
2402,1171,Mikro Biznes,6703.76,USD,2023-05-02,2025-08-19,18.45,28
2403,2268,Mikro Biznes,23857.22,USD,2023-06-02,2025-05-22,17.72,24
2404,1832,İpoteka,47982.56,AZN,2023-08-11,2046-12-08,7.35,284
2405,693,İpoteka,60925.62,USD,2023-03-10,2034-11-07,8.46,142
2406,1116,İpoteka,197136.59,AZN,2024-10-01,2031-11-24,9.44,87
2407,1931,Avto,33215.09,AZN,2023-10-26,2026-04-13,14.76,30
2408,807,İstehlak,28551.85,AZN,2023-07-22,2028-01-27,16.16,55
2409,2362,Mikro Biznes,11433.69,USD,2024-11-05,2026-09-26,12.65,23
2410,477,Avto,78615.97,AZN,2024-06-23,2028-02-03,10.86,44
2411,32,İpoteka,244697.82,USD,2025-04-19,2031-01-18,7.53,70
2412,2361,Mikro Biznes,3391.8,AZN,2024-02-10,2028-04-19,18.52,51
2413,766,Avto,32493.14,USD,2023-05-25,2026-07-08,12.78,38
2414,27,Mikro Biznes,38769.38,USD,2022-12-13,2026-03-27,17.84,40
2415,78,İstehlak,22789.27,USD,2023-05-12,2027-04-21,19.15,48
2416,19,Mikro Biznes,27404.13,USD,2023-12-29,2027-12-08,13.82,48
2417,2280,Mikro Biznes,12252.22,USD,2025-02-25,2032-06-18,17.18,89
2418,299,İstehlak,16537.19,EUR,2025-02-08,2029-08-16,18.86,55
2419,1886,İstehlak,1925.73,USD,2023-12-25,2028-11-28,18.6,60
2420,2082,İstehlak,25761.15,EUR,2023-11-13,2026-10-28,15.69,36
2421,2439,Avto,15653.81,AZN,2024-08-10,2030-02-10,15.41,67
2422,1331,Mikro Biznes,25979.43,AZN,2024-07-18,2026-02-08,18.82,19
2423,806,İstehlak,20976.97,EUR,2024-11-20,2027-03-10,18.54,28
2424,158,İstehlak,4693.51,USD,2025-06-12,2027-08-31,19.62,27
2425,784,Mikro Biznes,12483.42,USD,2023-06-05,2028-07-08,15.34,62
2426,1743,Mikro Biznes,10413.68,USD,2024-06-24,2031-05-19,18.83,84
2427,2277,Avto,43915.45,EUR,2025-05-12,2030-09-13,12.15,65
2428,133,İstehlak,18197.47,AZN,2025-09-11,2027-12-30,16.04,28
2429,2338,Avto,16011.2,EUR,2023-02-13,2026-01-28,15.98,36
2430,398,Mikro Biznes,13928.33,USD,2023-06-19,2027-04-29,15.0,47
2431,1752,İpoteka,175119.06,EUR,2022-11-30,2030-04-22,9.91,90
2432,720,İstehlak,10249.76,EUR,2022-11-09,2027-01-17,21.66,51
2433,1546,İstehlak,16873.79,AZN,2022-12-01,2025-09-16,20.6,34
2434,1409,İpoteka,151918.53,USD,2024-01-22,2043-09-09,9.25,239
2435,2345,İstehlak,23727.4,AZN,2022-11-29,2027-01-07,16.09,50
2436,993,Mikro Biznes,30624.99,EUR,2024-11-01,2030-06-03,12.7,68
2437,1028,İstehlak,2773.43,AZN,2025-06-15,2029-09-22,15.97,52
2438,1542,Avto,32074.72,USD,2023-06-08,2029-07-06,15.01,74
2439,1850,İstehlak,26936.03,USD,2024-04-02,2025-12-23,20.42,21
2440,899,Avto,54795.17,USD,2024-04-07,2027-08-20,10.42,41
2441,893,Mikro Biznes,39842.63,AZN,2025-02-17,2028-09-29,12.62,44
2442,971,İpoteka,278928.34,EUR,2022-12-21,2029-09-15,7.65,82
2443,2272,Avto,41873.75,EUR,2025-08-30,2027-11-18,15.65,27
2444,386,Avto,4887.12,EUR,2024-09-08,2027-09-23,15.45,37
2445,1962,İpoteka,74212.38,EUR,2024-04-25,2032-01-14,8.81,94
2446,2163,Avto,29907.09,USD,2025-09-04,2031-06-05,13.35,70
2447,115,Avto,32365.98,EUR,2025-08-31,2028-04-17,16.65,32
2448,1520,İstehlak,9866.63,AZN,2025-07-30,2026-11-22,15.14,16
2449,841,İpoteka,186804.46,AZN,2023-08-09,2049-09-21,7.1,318
2450,1162,Mikro Biznes,35898.43,AZN,2023-11-27,2026-04-15,15.04,29
2451,1147,Mikro Biznes,9887.05,AZN,2024-03-27,2027-11-07,18.75,44
2452,1308,İstehlak,7381.57,USD,2024-03-31,2027-09-12,21.22,42
2453,1759,Avto,10233.11,USD,2024-03-16,2026-09-02,12.86,30
2454,718,Avto,77060.44,AZN,2023-04-01,2026-02-14,12.11,35
2455,1589,İpoteka,245498.24,AZN,2023-03-26,2034-01-27,8.31,132
2456,228,İstehlak,13024.13,USD,2024-11-19,2027-11-04,20.34,36
2457,1811,İstehlak,15097.11,AZN,2024-09-01,2028-06-12,19.17,46
2458,2142,İpoteka,256105.79,AZN,2024-09-01,2033-04-17,9.26,105
2459,1734,İpoteka,190000.18,AZN,2023-05-15,2038-05-26,9.16,183
2460,401,Mikro Biznes,34943.12,AZN,2024-03-17,2027-10-28,18.91,44
2461,1303,İstehlak,8945.05,AZN,2022-11-01,2025-02-18,16.82,28
2462,1897,Avto,32067.89,USD,2022-12-28,2025-11-12,15.6,35
2463,1733,İstehlak,5085.37,USD,2023-11-18,2025-08-09,20.81,21
2464,1156,İpoteka,53230.35,USD,2024-03-02,2037-10-20,7.04,166
2465,582,Mikro Biznes,2420.93,AZN,2024-05-07,2030-10-03,19.71,78
2466,1585,İstehlak,8973.17,AZN,2024-10-07,2026-07-29,19.54,22
2467,2137,İpoteka,159796.38,USD,2024-08-19,2050-02-04,7.24,310
2468,2255,İpoteka,153719.46,USD,2024-12-20,2044-06-08,7.8,237
2469,452,İstehlak,13809.45,AZN,2024-06-12,2029-03-18,18.0,58
2470,1981,Mikro Biznes,33847.98,EUR,2023-07-05,2030-08-27,14.28,87
2471,844,İpoteka,276014.29,EUR,2025-07-15,2044-10-03,8.82,234
2472,397,Avto,79900.37,USD,2024-05-31,2028-12-06,13.37,55
2473,70,İpoteka,127445.55,EUR,2023-09-20,2044-03-03,7.27,249
2474,1417,Mikro Biznes,11556.7,EUR,2024-10-22,2030-03-25,17.99,66
2475,2215,Avto,11257.83,EUR,2024-06-30,2028-06-09,17.84,48
2476,1582,İstehlak,21815.42,EUR,2024-05-15,2028-07-23,16.65,51
2477,1036,Mikro Biznes,30133.24,AZN,2025-04-03,2031-12-28,15.28,82
2478,2363,İstehlak,5995.03,EUR,2023-11-20,2028-08-25,20.36,58
2479,965,Mikro Biznes,5084.95,AZN,2023-11-29,2027-03-13,15.29,40
2480,572,Avto,57615.95,AZN,2024-07-10,2031-05-05,12.8,83
2481,1715,Avto,71090.76,EUR,2025-08-24,2032-07-18,16.28,84
2482,433,İstehlak,17663.36,AZN,2023-04-17,2025-06-05,19.08,26
2483,1047,Mikro Biznes,14181.38,EUR,2023-06-30,2028-11-30,13.83,66
2484,1394,Mikro Biznes,43034.09,AZN,2025-07-01,2030-01-06,18.11,55
2485,2311,İpoteka,62879.95,USD,2023-03-26,2029-10-20,7.41,80
2486,274,İstehlak,11420.88,EUR,2023-05-01,2027-10-07,19.4,54
2487,593,İpoteka,104980.77,USD,2024-06-20,2044-04-06,9.72,241
2488,316,İpoteka,56393.04,EUR,2022-12-19,2029-11-12,8.49,84
2489,72,Mikro Biznes,34388.17,EUR,2023-02-25,2029-12-20,14.42,83
2490,1026,Mikro Biznes,19372.43,USD,2025-09-26,2031-04-28,18.47,68
2491,1195,İpoteka,127085.57,AZN,2024-05-16,2042-12-08,7.97,226
2492,2287,Mikro Biznes,17838.74,USD,2023-10-15,2029-09-13,14.58,72
2493,1947,İstehlak,25399.56,USD,2024-12-25,2028-11-04,17.02,47
2494,1434,Mikro Biznes,14318.2,EUR,2025-02-19,2032-08-11,13.94,91
2495,1081,İpoteka,102110.46,USD,2024-03-20,2033-09-29,7.5,116
2496,541,Mikro Biznes,36337.82,USD,2024-09-29,2031-06-25,15.2,82
2497,2173,Mikro Biznes,40928.95,AZN,2023-01-21,2027-08-28,16.8,56
2498,1910,Avto,33182.0,USD,2025-09-02,2029-03-15,15.1,43
2499,1184,Avto,59643.07,EUR,2024-04-24,2027-06-08,14.21,38
2500,2134,İstehlak,5901.03,EUR,2024-12-10,2029-10-15,19.84,59
2501,1615,Mikro Biznes,34235.25,USD,2023-06-13,2028-07-16,17.67,62
2502,2294,İpoteka,84001.87,EUR,2025-06-26,2040-05-08,9.33,181
2503,732,Avto,55142.32,AZN,2023-01-02,2028-08-03,15.46,68
2504,744,Mikro Biznes,28771.99,USD,2025-08-10,2027-07-31,19.58,24
2505,2453,İpoteka,61020.86,EUR,2025-09-12,2036-11-13,8.26,136
2506,1418,İpoteka,162402.86,USD,2024-11-03,2050-06-20,9.58,312
2507,1751,Avto,9426.75,USD,2023-11-02,2026-11-16,12.92,37
2508,2141,İstehlak,20827.53,AZN,2022-12-07,2027-07-14,19.14,56
2509,1215,Avto,13588.3,USD,2024-08-14,2028-02-25,10.19,43
2510,524,İstehlak,6532.09,AZN,2025-10-04,2029-01-16,16.27,40
2511,1320,İpoteka,178045.56,USD,2023-04-16,2046-06-14,9.9,282
2512,1878,İpoteka,134858.04,USD,2025-09-14,2037-06-13,7.07,143
2513,1122,Avto,47861.86,AZN,2025-08-28,2030-10-31,12.91,63
2514,978,İstehlak,18601.26,EUR,2023-02-07,2025-01-27,15.11,24
2515,100,İstehlak,5020.28,USD,2023-06-23,2026-12-04,20.67,42
2516,1163,İstehlak,6617.79,AZN,2023-04-30,2027-05-09,20.68,49
2517,2461,İpoteka,21980.91,USD,2025-08-06,2045-12-19,7.88,248
2518,522,Avto,75252.27,EUR,2024-09-21,2030-04-23,15.43,68
2519,1709,Avto,72228.45,USD,2023-07-04,2027-10-11,14.73,52
2520,825,Avto,18511.43,AZN,2025-01-10,2027-03-31,16.67,27
2521,1324,Mikro Biznes,49366.69,AZN,2023-11-19,2026-12-03,19.6,37
2522,1243,İstehlak,10286.5,EUR,2023-07-23,2027-02-02,16.95,43
2523,1788,İstehlak,24323.38,USD,2023-07-20,2025-07-09,20.18,24
2524,1955,Mikro Biznes,46821.75,EUR,2023-06-23,2027-06-02,18.93,48
2525,274,İpoteka,269564.29,AZN,2024-06-10,2045-05-21,9.05,255
2526,130,Avto,55202.54,USD,2024-05-26,2030-08-23,15.49,76
2527,1558,İstehlak,22991.32,EUR,2023-02-01,2027-05-11,18.26,52
2528,2373,Avto,64601.93,AZN,2024-07-18,2031-01-13,11.1,79
2529,1516,Mikro Biznes,41351.68,USD,2024-02-16,2027-05-31,14.52,40
2530,639,Mikro Biznes,44520.45,AZN,2023-12-24,2025-11-13,16.66,23
2531,1436,Mikro Biznes,47876.79,EUR,2025-02-14,2028-08-27,12.91,43
2532,95,Mikro Biznes,1644.95,EUR,2024-05-15,2031-04-09,17.78,84
2533,309,İpoteka,225664.32,AZN,2023-10-25,2040-07-27,8.18,204
2534,1281,Avto,62164.06,EUR,2023-10-20,2030-05-16,15.17,80
2535,1415,İstehlak,518.02,EUR,2023-12-09,2026-02-26,20.29,27
2536,620,Mikro Biznes,35685.38,USD,2024-09-09,2027-06-26,15.59,34
2537,1335,Mikro Biznes,22522.51,EUR,2025-09-24,2030-03-02,13.79,54
2538,956,Avto,47850.76,USD,2024-10-05,2026-10-25,13.62,25
2539,1721,İpoteka,141639.75,EUR,2025-04-07,2049-01-31,7.75,290
2540,2370,Avto,4297.44,USD,2025-03-19,2029-01-27,16.93,47
2541,858,Avto,4089.3,USD,2024-02-28,2028-10-04,16.05,56
2542,2490,İpoteka,104565.62,EUR,2023-08-12,2030-02-06,7.57,79
2543,1505,Avto,69003.15,AZN,2024-12-10,2027-07-28,13.1,32
2544,778,İstehlak,3099.9,USD,2024-11-24,2029-03-03,21.58,52
2545,1659,İpoteka,189848.62,EUR,2023-03-13,2029-04-10,8.58,74
2546,608,Mikro Biznes,13915.51,EUR,2024-06-06,2026-11-23,14.81,30
2547,756,Mikro Biznes,8616.24,EUR,2025-03-25,2031-10-20,17.45,80
2548,2382,Mikro Biznes,8475.01,AZN,2024-02-13,2026-01-03,14.07,23
2549,282,Mikro Biznes,4457.49,AZN,2025-04-06,2030-10-07,18.63,67
2550,1547,İpoteka,86563.02,AZN,2023-11-22,2039-03-03,9.27,186
2551,1474,İstehlak,25571.87,EUR,2023-04-22,2025-07-10,17.82,27
2552,398,İpoteka,176464.74,EUR,2024-04-17,2036-01-15,9.72,143
2553,2205,Avto,67037.06,EUR,2023-05-31,2025-12-16,13.89,31
2554,2216,İpoteka,154686.99,USD,2023-08-15,2029-03-16,9.38,68
2555,428,Avto,56470.57,AZN,2023-05-08,2025-06-26,17.02,26
2556,1095,Avto,9502.56,EUR,2024-09-22,2027-05-10,13.25,32
2557,453,Mikro Biznes,36381.92,AZN,2023-06-22,2030-09-13,18.96,88
2558,570,Mikro Biznes,40235.96,AZN,2024-05-24,2028-10-30,14.21,54
2559,1663,İstehlak,23602.44,AZN,2024-08-08,2026-03-31,17.68,20
2560,428,İstehlak,15206.96,AZN,2025-09-19,2030-04-26,20.17,56
2561,784,İstehlak,29460.65,EUR,2023-09-13,2026-12-26,21.83,40
2562,163,Avto,10307.6,USD,2024-11-02,2026-12-22,13.54,26
2563,1262,İstehlak,21344.78,EUR,2022-10-26,2026-03-09,17.32,41
2564,1229,Mikro Biznes,27547.38,AZN,2023-08-26,2025-06-16,14.11,22
2565,1143,Mikro Biznes,44145.07,USD,2022-11-21,2030-10-10,13.07,96
2566,1826,Mikro Biznes,44081.59,USD,2025-09-23,2028-06-09,17.26,33
2567,1525,İstehlak,27629.15,USD,2024-10-27,2029-04-04,21.68,54
2568,1744,İpoteka,28323.19,AZN,2022-11-07,2045-12-06,8.42,281
2569,1957,İpoteka,124682.95,AZN,2022-11-03,2041-11-23,8.37,232
2570,1650,İstehlak,5168.85,EUR,2023-04-30,2026-06-13,20.67,38
2571,537,Mikro Biznes,41099.57,USD,2025-03-23,2026-12-13,12.08,21
2572,449,Mikro Biznes,7271.98,AZN,2025-03-18,2026-06-11,17.22,15
2573,2438,İpoteka,31684.15,USD,2024-09-22,2033-02-07,8.73,102
2574,1669,İpoteka,41838.39,EUR,2025-01-24,2040-07-04,8.76,188
2575,2163,Avto,12157.85,AZN,2024-04-19,2028-02-28,11.01,47
2576,549,İstehlak,3171.31,USD,2022-11-13,2025-05-31,18.87,31
2577,2456,Avto,54405.18,USD,2025-09-20,2028-09-04,10.14,36
2578,433,Avto,24426.15,AZN,2025-08-16,2027-10-05,10.94,26
2579,239,Mikro Biznes,32940.97,USD,2025-01-03,2031-09-29,18.5,82
2580,326,İpoteka,55451.36,USD,2024-01-15,2042-11-06,9.67,229
2581,910,Avto,16884.62,USD,2025-04-25,2029-07-03,16.68,51
2582,1276,Mikro Biznes,2549.02,USD,2024-05-19,2030-08-16,12.65,76
2583,195,Avto,66297.23,USD,2024-03-13,2027-01-27,12.83,35
2584,2315,Avto,74124.32,EUR,2023-05-11,2029-05-09,12.03,73
2585,2168,İpoteka,68648.16,EUR,2022-12-07,2046-07-04,7.35,287
2586,1262,Avto,75921.87,AZN,2025-03-16,2031-05-14,10.76,75
2587,604,İstehlak,5937.42,AZN,2025-09-19,2030-04-26,19.2,56
2588,2229,Mikro Biznes,24523.83,EUR,2022-10-29,2024-01-22,16.77,15
2589,738,Avto,4207.54,AZN,2025-02-19,2030-12-20,17.79,71
2590,1528,Avto,24190.45,AZN,2023-03-17,2029-05-14,14.54,75
2591,1985,Mikro Biznes,29747.37,AZN,2024-08-30,2032-06-19,14.8,95
2592,2462,Avto,41929.87,AZN,2023-01-31,2026-07-14,15.64,42
2593,2241,Avto,21224.7,AZN,2025-04-21,2027-08-09,10.93,28
2594,2121,Avto,77413.04,USD,2024-09-28,2029-07-04,16.34,58
2595,1365,Mikro Biznes,11015.49,USD,2025-02-01,2026-09-24,13.59,20
2596,2243,İpoteka,239873.49,EUR,2023-11-01,2052-02-02,9.34,344
2597,1647,Avto,34551.72,AZN,2025-10-20,2031-11-18,15.53,74
2598,216,İstehlak,23963.51,USD,2025-02-09,2028-07-23,17.5,42
2599,1548,İpoteka,42080.23,EUR,2024-02-19,2037-05-11,7.21,161
2600,1891,Mikro Biznes,44341.48,USD,2023-04-26,2029-12-20,13.29,81
2601,599,Mikro Biznes,14515.45,USD,2022-10-26,2029-01-22,12.83,76
2602,152,İstehlak,1015.4,USD,2024-04-10,2026-09-27,16.37,30
2603,1098,Mikro Biznes,42404.74,AZN,2024-03-13,2027-12-23,19.47,46
2604,2180,İpoteka,159805.19,EUR,2024-03-11,2041-02-10,7.08,206
2605,1085,Avto,17476.86,AZN,2025-05-21,2029-03-01,12.4,46
2606,1776,Avto,78371.82,USD,2024-08-28,2027-05-15,16.39,33
2607,229,Avto,39989.25,AZN,2024-02-22,2026-08-10,11.87,30
2608,881,İpoteka,199466.61,EUR,2024-05-08,2041-08-07,8.9,210
