odenis_id,kredit_id,odenis_tarixi,odenis_meblegi,odenis_novu,status
6189,2051,2023-12-13,870.84,Əsas borc,Qismən Ödənilib
6190,2447,2025-09-10,606.86,Cərimə,Gecikib
6191,697,2025-09-02,1562.64,Faiz,Ödənilib
6192,2580,2024-09-29,751.71,Əsas borc,Ödənilib
6193,462,2025-05-22,813.11,Cərimə,Qismən Ödənilib
6194,1460,2025-09-17,648.54,Cərimə,Gecikib
6195,1658,2025-02-27,734.34,Cərimə,Gecikib
6196,1755,2024-03-14,240.47,Faiz,Qismən Ödənilib
6197,1579,2024-11-11,286.15,Əsas borc,Gecikib
6198,2775,2025-06-24,936.12,Cərimə,Gecikib
6199,1713,2025-04-28,131.63,Cərimə,Gecikib
6200,2462,2023-04-09,924.82,Cərimə,Ödənilib
6201,2418,2025-02-08,164.77,Faiz,Qismən Ödənilib
6202,1621,2025-10-06,537.81,Faiz,Gecikib
6203,749,2024-12-25,450.25,Faiz,Ödənilib
6204,2864,2024-05-19,504.72,Əsas borc,Qismən Ödənilib
6205,1769,2024-01-17,471.94,Əsas borc,Qismən Ödənilib
6206,2320,2025-09-11,852.16,Əsas borc,Gecikib
6207,2212,2023-09-13,637.14,Əsas borc,Qismən Ödənilib
6208,2238,2024-04-11,767.86,Əsas borc,Qismən Ödənilib
6209,1916,2025-09-12,1232.78,Faiz,Ödənilib
6210,2039,2025-08-13,419.78,Əsas borc,Gecikib
6211,1661,2024-04-22,1724.01,Əsas borc,Ödənilib
6212,560,2025-03-07,1894.42,Cərimə,Gecikib
6213,484,2024-06-14,137.1,Əsas borc,Qismən Ödənilib
6214,1708,2024-02-03,158.06,Cərimə,Qismən Ödənilib
6215,2717,2025-09-20,1721.29,Əsas borc,Ödənilib
6216,2837,2025-04-19,653.31,Cərimə,Ödənilib
6217,1423,2023-08-20,309.74,Əsas borc,Qismən Ödənilib
6218,1920,2024-04-30,451.77,Cərimə,Gecikib
6219,2833,2025-08-13,682.16,Əsas borc,Gecikib
6220,841,2023-08-21,475.38,Cərimə,Ödənilib
6221,1395,2024-11-19,616.1,Cərimə,Gecikib
6222,2845,2022-12-24,574.58,Cərimə,Gecikib
6223,2184,2025-03-19,513.44,Faiz,Qismən Ödənilib
6224,1630,2024-06-19,1818.16,Faiz,Gecikib
6225,1736,2025-05-30,669.98,Cərimə,Ödənilib
6226,2105,2025-09-16,51.58,Faiz,Qismən Ödənilib
6227,2004,2025-09-24,207.62,Faiz,Ödənilib
6228,1067,2024-04-04,212.12,Əsas borc,Gecikib
6229,2122,2025-06-18,609.33,Cərimə,Gecikib
6230,541,2025-04-16,616.62,Cərimə,Gecikib
6231,1946,2025-04-11,967.97,Faiz,Gecikib
6232,1108,2025-10-19,317.98,Faiz,Gecikib
6233,1600,2025-10-15,955.2,Cərimə,Qismən Ödənilib
6234,1853,2024-08-05,196.09,Əsas borc,Qismən Ödənilib
6235,889,2025-08-25,378.02,Əsas borc,Ödənilib
6236,1748,2024-09-13,213.36,Əsas borc,Gecikib
6237,436,2024-01-31,278.42,Cərimə,Ödənilib
6238,1354,2025-10-17,598.62,Faiz,Qismən Ödənilib
6239,152,2023-11-20,664.57,Cərimə,Gecikib
6240,769,2025-10-04,146.9,Faiz,Ödənilib
6241,2245,2025-08-06,233.64,Cərimə,Gecikib
6242,1685,2025-08-18,399.05,Cərimə,Qismən Ödənilib
6243,2320,2025-10-14,362.32,Cərimə,Qismən Ödənilib
6244,1530,2024-12-24,84.96,Cərimə,Qismən Ödənilib
6245,1519,2025-10-11,981.47,Faiz,Gecikib
6246,2494,2025-09-11,74.94,Faiz,Ödənilib
6247,2242,2025-07-26,1513.2,Əsas borc,Ödənilib
6248,120,2024-12-14,1234.28,Cərimə,Gecikib
6249,696,2023-09-21,282.11,Əsas borc,Ödənilib
6250,1817,2023-12-05,611.71,Faiz,Ödənilib
6251,167,2025-04-03,1425.41,Cərimə,Qismən Ödənilib
6252,325,2024-10-08,228.34,Cərimə,Qismən Ödənilib
6253,568,2025-08-12,382.38,Cərimə,Gecikib
6254,2064,2025-07-26,591.59,Əsas borc,Gecikib
6255,1567,2024-03-30,1352.74,Əsas borc,Ödənilib
6256,723,2025-07-13,736.99,Əsas borc,Gecikib
6257,1784,2025-10-12,653.29,Əsas borc,Ödənilib
6258,585,2025-09-10,643.96,Əsas borc,Gecikib
6259,1192,2025-10-03,405.95,Əsas borc,Qismən Ödənilib
6260,2094,2025-09-06,804.7,Əsas borc,Gecikib
6261,1868,2023-11-01,357.45,Faiz,Ödənilib
6262,1323,2025-06-20,529.44,Cərimə,Ödənilib
6263,729,2025-10-22,91.67,Faiz,Qismən Ödənilib
6264,578,2024-05-20,608.29,Əsas borc,Ödənilib
6265,2009,2025-10-14,478.71,Cərimə,Gecikib
6266,1502,2025-07-22,490.85,Cərimə,Gecikib
6267,2972,2025-09-15,928.79,Faiz,Qismən Ödənilib
6268,1711,2025-04-03,980.5,Əsas borc,Ödənilib
6269,1584,2024-03-31,109.21,Faiz,Gecikib
6270,448,2024-10-19,197.76,Faiz,Qismən Ödənilib
6271,2000,2025-02-15,79.57,Faiz,Gecikib
6272,157,2025-09-21,378.47,Faiz,Ödənilib
6273,1913,2024-07-02,93.54,Əsas borc,Gecikib
6274,2768,2025-05-10,513.71,Cərimə,Qismən Ödənilib
6275,2431,2025-08-21,1866.39,Əsas borc,Gecikib
6276,1216,2025-02-10,276.43,Cərimə,Qismən Ödənilib
6277,2602,2025-02-24,464.81,Cərimə,Gecikib
6278,1448,2023-10-27,255.37,Əsas borc,Gecikib
6279,2097,2024-11-20,138.02,Faiz,Gecikib
6280,1270,2025-09-20,757.28,Faiz,Qismən Ödənilib
6281,2697,2024-02-07,749.39,Faiz,Qismən Ödənilib
6282,38,2025-04-29,409.12,Faiz,Qismən Ödənilib
6283,852,2025-10-16,246.99,Əsas borc,Qismən Ödənilib
6284,574,2025-07-31,219.69,Faiz,Gecikib
6285,291,2024-02-23,611.82,Əsas borc,Ödənilib
6286,359,2025-01-14,646.83,Əsas borc,Gecikib
6287,1121,2025-08-08,234.67,Faiz,Qismən Ödənilib
6288,2056,2025-08-26,376.11,Əsas borc,Gecikib
6289,2705,2024-11-26,345.89,Cərimə,Qismən Ödənilib
6290,2988,2024-11-12,698.21,Cərimə,Gecikib
6291,823,2025-08-22,211.16,Faiz,Gecikib
6292,2032,2025-09-13,235.28,Faiz,Ödənilib
6293,1213,2025-07-17,449.45,Cərimə,Ödənilib
6294,2906,2025-06-25,317.66,Faiz,Gecikib
6295,2611,2025-08-11,596.84,Cərimə,Ödənilib
6296,2421,2025-10-03,242.35,Cərimə,Ödənilib
6297,2957,2025-09-01,281.88,Faiz,Qismən Ödənilib
6298,839,2023-10-09,293.96,Cərimə,Ödənilib
6299,1876,2025-02-28,972.13,Əsas borc,Ödənilib
6300,41,2025-01-21,1227.15,Faiz,Qismən Ödənilib
6301,1671,2023-11-12,596.99,Cərimə,Qismən Ödənilib
6302,2706,2025-06-29,1043.45,Faiz,Gecikib
6303,2505,2025-09-16,1453.16,Əsas borc,Ödənilib
6304,2439,2024-06-04,373.55,Faiz,Gecikib
6305,2467,2025-08-03,1355.72,Faiz,Qismən Ödənilib
6306,845,2025-10-21,269.32,Əsas borc,Gecikib
6307,2934,2024-10-23,591.2,Əsas borc,Ödənilib
6308,694,2025-10-10,627.14,Cərimə,Qismən Ödənilib
6309,1732,2022-11-21,625.02,Cərimə,Gecikib
6310,2790,2025-08-26,652.82,Əsas borc,Gecikib
6311,1250,2025-10-21,399.65,Cərimə,Gecikib
6312,2080,2025-04-29,1232.69,Əsas borc,Ödənilib
6313,2551,2023-08-13,102.52,Cərimə,Qismən Ödənilib
6314,253,2024-12-11,875.19,Faiz,Gecikib
6315,765,2025-08-20,621.49,Əsas borc,Ödənilib
6316,2147,2025-06-05,468.73,Cərimə,Ödənilib
6317,723,2025-05-05,1847.33,Faiz,Gecikib
6318,2965,2024-12-21,472.43,Cərimə,Qismən Ödənilib
6319,2525,2025-04-27,660.65,Cərimə,Ödənilib
6320,423,2025-07-07,270.81,Cərimə,Ödənilib
6321,376,2025-07-12,879.49,Faiz,Gecikib
6322,767,2025-08-15,422.7,Faiz,Ödənilib
6323,2294,2025-04-17,877.59,Cərimə,Ödənilib
6324,1529,2025-06-17,409.6,Faiz,Gecikib
6325,2069,2023-09-19,291.56,Cərimə,Qismən Ödənilib
6326,2437,2025-06-19,239.51,Faiz,Gecikib
6327,1892,2024-12-27,529.97,Əsas borc,Gecikib
6328,1640,2024-08-28,298.56,Faiz,Gecikib
6329,715,2024-08-11,101.74,Faiz,Qismən Ödənilib
6330,751,2023-05-28,640.49,Əsas borc,Gecikib
6331,2805,2025-07-17,225.21,Əsas borc,Qismən Ödənilib
6332,2381,2025-02-27,108.55,Əsas borc,Ödənilib
6333,1836,2024-01-27,80.63,Əsas borc,Qismən Ödənilib
6334,2414,2023-03-03,101.81,Əsas borc,Qismən Ödənilib
6335,561,2025-02-05,263.14,Cərimə,Gecikib
6336,2565,2025-01-28,330.97,Cərimə,Gecikib
6337,1532,2024-08-19,498.6,Faiz,Qismən Ödənilib
6338,2616,2025-05-13,675.08,Əsas borc,Qismən Ödənilib
6339,2481,2025-09-25,461.02,Əsas borc,Ödənilib
6340,2148,2025-09-26,921.67,Əsas borc,Ödənilib
6341,2919,2025-09-28,883.03,Cərimə,Gecikib
6342,70,2025-06-29,1314.07,Əsas borc,Qismən Ödənilib
6343,621,2023-06-29,203.1,Cərimə,Qismən Ödənilib
6344,1937,2025-10-08,694.38,Faiz,Ödənilib
6345,2234,2025-06-10,649.34,Cərimə,Ödənilib
6346,1184,2024-04-08,511.54,Faiz,Ödənilib
6347,2273,2025-10-22,693.48,Əsas borc,Qismən Ödənilib
6348,1709,2025-08-23,323.59,Faiz,Gecikib
6349,1514,2023-03-09,581.36,Faiz,Ödənilib
6350,687,2024-09-27,392.14,Əsas borc,Ödənilib
6351,2066,2024-12-26,596.31,Faiz,Qismən Ödənilib
6352,1369,2025-01-02,634.22,Cərimə,Gecikib
6353,1799,2025-01-18,931.74,Faiz,Ödənilib
6354,391,2025-05-13,374.36,Əsas borc,Ödənilib
6355,1918,2025-07-11,124.24,Əsas borc,Gecikib
6356,755,2025-03-14,338.52,Faiz,Gecikib
6357,53,2024-04-23,68.68,Faiz,Qismən Ödənilib
6358,582,2024-11-04,331.49,Faiz,Ödənilib
6359,2159,2024-07-22,747.13,Faiz,Gecikib
6360,2407,2024-10-03,753.82,Cərimə,Gecikib
6361,1693,2025-06-24,215.18,Cərimə,Gecikib
6362,2060,2025-01-21,308.11,Əsas borc,Qismən Ödənilib
6363,583,2025-05-09,569.99,Faiz,Qismən Ödənilib
6364,346,2024-06-19,538.88,Əsas borc,Ödənilib
6365,1226,2025-08-13,770.75,Əsas borc,Gecikib
6366,439,2024-09-15,278.21,Faiz,Qismən Ödənilib
6367,480,2023-08-29,1980.69,Cərimə,Qismən Ödənilib
6368,1352,2024-05-24,534.04,Əsas borc,Qismən Ödənilib
6369,1685,2025-07-02,554.96,Cərimə,Ödənilib
6370,1856,2024-09-25,526.04,Əsas borc,Gecikib
6371,1670,2025-10-01,194.35,Faiz,Qismən Ödənilib
6372,634,2024-09-25,385.58,Faiz,Qismən Ödənilib
6373,441,2025-06-28,563.91,Cərimə,Gecikib
6374,2435,2023-08-15,574.44,Faiz,Ödənilib
6375,239,2025-09-20,593.8,Cərimə,Ödənilib
6376,1075,2024-02-20,75.27,Əsas borc,Ödənilib
6377,1450,2025-09-27,1697.23,Əsas borc,Gecikib
6378,873,2025-07-04,389.79,Əsas borc,Gecikib
6379,2700,2025-02-02,687.18,Cərimə,Ödənilib
6380,1369,2024-08-17,779.26,Cərimə,Qismən Ödənilib
6381,883,2025-08-18,73.64,Cərimə,Qismən Ödənilib
6382,2886,2024-07-01,427.44,Cərimə,Qismən Ödənilib
6383,976,2025-06-17,363.21,Cərimə,Ödənilib
6384,1120,2025-05-18,464.72,Əsas borc,Ödənilib
6385,2761,2024-08-20,1018.66,Əsas borc,Ödənilib
6386,104,2025-08-24,93.13,Əsas borc,Gecikib
6387,323,2024-05-21,157.96,Əsas borc,Ödənilib
6388,1263,2025-08-18,581.08,Əsas borc,Gecikib
6389,1615,2025-08-05,535.4,Əsas borc,Gecikib
6390,418,2025-01-14,416.78,Cərimə,Ödənilib
6391,1524,2023-10-13,825.84,Faiz,Qismən Ödənilib
6392,2891,2025-08-13,1013.13,Cərimə,Ödənilib
6393,1440,2025-06-14,755.78,Əsas borc,Gecikib
6394,2147,2025-08-12,630.3,Cərimə,Gecikib
6395,1442,2025-07-29,924.5,Cərimə,Ödənilib
6396,3000,2025-10-03,261.55,Əsas borc,Ödənilib
6397,479,2024-05-20,309.95,Faiz,Qismən Ödənilib
6398,1710,2025-09-24,525.12,Faiz,Ödənilib
6399,1568,2024-12-10,315.36,Cərimə,Ödənilib
6400,146,2024-08-12,1829.22,Faiz,Qismən Ödənilib
6401,1008,2023-10-04,132.14,Cərimə,Ödənilib
6402,972,2025-10-04,250.32,Əsas borc,Gecikib
6403,2505,2025-10-04,691.01,Əsas borc,Gecikib
6404,2361,2023-02-24,286.15,Cərimə,Qismən Ödənilib
6405,2482,2024-12-23,553.76,Faiz,Qismən Ödənilib
6406,2543,2025-02-24,344.68,Faiz,Gecikib
6407,2553,2024-01-17,596.95,Əsas borc,Qismən Ödənilib
6408,645,2024-08-25,493.95,Əsas borc,Ödənilib
6409,1735,2025-08-17,258.54,Əsas borc,Gecikib
6410,907,2024-08-17,495.74,Əsas borc,Ödənilib
6411,2577,2025-10-15,927.02,Cərimə,Gecikib
6412,110,2024-07-16,93.51,Əsas borc,Qismən Ödənilib
6413,2479,2024-05-19,346.51,Əsas borc,Qismən Ödənilib
6414,1855,2025-06-19,503.4,Faiz,Gecikib
6415,169,2025-10-19,958.97,Cərimə,Ödənilib
6416,23,2024-07-23,200.95,Faiz,Ödənilib
6417,1523,2025-05-20,635.91,Faiz,Qismən Ödənilib
6418,2367,2025-04-15,558.06,Cərimə,Ödənilib
6419,13,2024-10-20,142.6,Cərimə,Ödənilib
6420,571,2023-05-28,962.72,Faiz,Qismən Ödənilib
6421,2201,2025-06-01,312.98,Faiz,Ödənilib
6422,1654,2025-10-02,447.85,Cərimə,Ödənilib
6423,1615,2025-07-16,263.82,Əsas borc,Ödənilib
6424,1497,2025-05-12,1818.29,Əsas borc,Ödənilib
6425,663,2025-07-04,1259.95,Əsas borc,Qismən Ödənilib
6426,41,2025-06-26,787.03,Faiz,Qismən Ödənilib
6427,1882,2025-05-07,510.93,Əsas borc,Gecikib
6428,1428,2025-09-01,422.88,Cərimə,Gecikib
6429,2396,2025-09-27,674.12,Əsas borc,Qismən Ödənilib
6430,316,2025-01-10,494.01,Cərimə,Gecikib
6431,1802,2025-04-08,1226.55,Cərimə,Qismən Ödənilib
6432,425,2024-11-28,1943.66,Əsas borc,Qismən Ödənilib
6433,611,2025-02-21,1938.16,Cərimə,Gecikib
6434,1060,2024-09-08,625.13,Əsas borc,Gecikib
6435,1724,2024-11-23,819.47,Əsas borc,Ödənilib
6436,2211,2025-06-27,1436.0,Faiz,Gecikib
6437,2556,2024-10-26,338.49,Cərimə,Ödənilib
6438,489,2024-12-29,84.06,Əsas borc,Gecikib
6439,912,2023-09-22,589.93,Faiz,Gecikib
6440,947,2025-04-21,778.09,Cərimə,Qismən Ödənilib
6441,270,2025-09-14,357.95,Faiz,Qismən Ödənilib
6442,2639,2025-10-19,1771.77,Faiz,Qismən Ödənilib
6443,1155,2025-08-31,279.47,Faiz,Gecikib
6444,104,2025-05-03,570.87,Əsas borc,Ödənilib
6445,1252,2024-12-29,205.79,Cərimə,Gecikib
6446,1853,2024-10-12,260.43,Faiz,Ödənilib
6447,2071,2025-09-01,266.7,Cərimə,Qismən Ödənilib
6448,1988,2024-09-29,887.66,Əsas borc,Gecikib
6449,2533,2025-08-28,1025.51,Əsas borc,Gecikib
6450,2127,2024-08-13,620.65,Cərimə,Gecikib
6451,1043,2025-09-13,904.2,Faiz,Qismən Ödənilib
6452,69,2025-01-07,228.43,Cərimə,Gecikib
6453,993,2025-08-02,1993.6,Faiz,Qismən Ödənilib
6454,1161,2024-05-31,322.4,Cərimə,Gecikib
6455,2891,2025-09-06,1943.39,Faiz,Gecikib
6456,2005,2024-11-23,166.39,Əsas borc,Ödənilib
6457,655,2025-07-27,448.65,Faiz,Ödənilib
6458,2855,2025-06-05,304.07,Əsas borc,Qismən Ödənilib
6459,1043,2025-07-06,833.59,Cərimə,Qismən Ödənilib
6460,349,2025-08-14,1380.49,Əsas borc,Gecikib
6461,2088,2025-07-29,472.83,Faiz,Qismən Ödənilib
6462,1094,2025-08-16,350.48,Cərimə,Qismən Ödənilib
6463,2159,2023-07-29,599.82,Faiz,Gecikib
6464,2209,2024-06-19,1651.69,Cərimə,Gecikib
6465,2098,2025-07-14,618.22,Əsas borc,Qismən Ödənilib
6466,935,2025-10-15,1155.71,Faiz,Gecikib
6467,1551,2025-05-01,441.0,Faiz,Ödənilib
6468,2100,2024-01-04,1623.34,Faiz,Gecikib
6469,1076,2025-05-26,530.52,Faiz,Ödənilib
6470,870,2025-06-24,316.39,Cərimə,Gecikib
6471,564,2024-06-15,369.99,Əsas borc,Ödənilib
6472,1905,2024-04-04,439.09,Əsas borc,Ödənilib
6473,196,2024-01-19,614.09,Faiz,Ödənilib
6474,488,2025-08-14,1455.61,Faiz,Ödənilib
6475,2085,2023-08-15,90.11,Əsas borc,Ödənilib
6476,2156,2025-09-01,460.31,Əsas borc,Qismən Ödənilib
6477,2096,2025-08-30,699.39,Cərimə,Qismən Ödənilib
6478,1119,2025-02-18,68.97,Əsas borc,Gecikib
6479,2055,2024-06-25,823.1,Faiz,Ödənilib
6480,2180,2024-03-31,388.68,Cərimə,Ödənilib
6481,1033,2024-11-13,275.26,Əsas borc,Ödənilib
6482,932,2025-08-05,229.07,Faiz,Gecikib
6483,2164,2024-01-22,177.62,Cərimə,Ödənilib
6484,151,2025-03-04,1496.09,Faiz,Gecikib
6485,2970,2025-09-18,1163.31,Faiz,Qismən Ödənilib
6486,2759,2024-12-04,377.23,Cərimə,Qismən Ödənilib
6487,197,2025-04-03,672.39,Faiz,Qismən Ödənilib
6488,1026,2025-06-17,482.74,Faiz,Qismən Ödənilib
6489,2959,2025-06-07,526.44,Faiz,Ödənilib
6490,690,2024-06-06,287.49,Əsas borc,Qismən Ödənilib
6491,1760,2024-11-26,502.33,Faiz,Ödənilib
6492,2687,2024-08-26,1750.12,Əsas borc,Ödənilib
6493,2911,2023-06-25,590.32,Faiz,Qismən Ödənilib
6494,2474,2025-09-30,627.7,Faiz,Qismən Ödənilib
6495,2216,2025-03-26,723.47,Əsas borc,Gecikib
6496,2368,2025-09-25,665.68,Əsas borc,Qismən Ödənilib
6497,1965,2024-02-29,250.62,Faiz,Ödənilib
6498,1124,2025-08-11,1274.6,Faiz,Ödənilib
6499,1126,2023-12-19,1693.2,Faiz,Qismən Ödənilib
6500,1871,2024-09-28,205.23,Faiz,Qismən Ödənilib
6501,2541,2024-10-02,605.0,Cərimə,Qismən Ödənilib
6502,2258,2025-02-17,1854.4,Cərimə,Qismən Ödənilib
6503,1543,2025-05-13,1694.65,Faiz,Qismən Ödənilib
6504,4,2024-11-08,370.75,Əsas borc,Gecikib
6505,873,2025-03-13,493.99,Cərimə,Ödənilib
6506,1107,2024-06-22,132.03,Əsas borc,Gecikib
6507,2898,2024-12-22,549.61,Cərimə,Ödənilib
6508,2761,2025-01-03,1671.25,Əsas borc,Qismən Ödənilib
6509,2801,2025-09-10,605.38,Faiz,Ödənilib
6510,2529,2024-05-24,83.79,Əsas borc,Qismən Ödənilib
6511,859,2024-04-21,792.77,Cərimə,Gecikib
6512,2440,2024-11-24,632.52,Əsas borc,Ödənilib
6513,470,2025-07-06,1751.6,Cərimə,Ödənilib
6514,2746,2024-03-24,555.28,Cərimə,Ödənilib
6515,911,2024-12-14,314.64,Əsas borc,Ödənilib
6516,2358,2025-05-15,388.94,Cərimə,Gecikib
6517,1633,2025-02-27,833.19,Əsas borc,Qismən Ödənilib
6518,1773,2025-03-16,499.32,Əsas borc,Ödənilib
6519,1993,2024-12-12,296.08,Cərimə,Qismən Ödənilib
6520,1202,2024-11-22,407.29,Faiz,Ödənilib
6521,112,2025-10-14,1413.63,Əsas borc,Ödənilib
6522,1496,2024-07-13,64.98,Əsas borc,Gecikib
6523,68,2025-10-10,853.58,Əsas borc,Gecikib
6524,2821,2025-09-05,965.07,Əsas borc,Ödənilib
6525,1031,2024-10-31,1647.13,Cərimə,Gecikib
6526,760,2024-05-08,361.92,Cərimə,Qismən Ödənilib
6527,394,2025-07-31,177.97,Əsas borc,Gecikib
6528,48,2025-07-18,1296.67,Cərimə,Ödənilib
6529,2622,2025-10-12,270.71,Əsas borc,Qismən Ödənilib
6530,1007,2025-05-09,205.38,Əsas borc,Ödənilib
6531,1238,2025-10-03,725.47,Faiz,Gecikib
6532,1161,2023-12-16,647.1,Faiz,Gecikib
6533,1688,2023-02-08,219.04,Cərimə,Ödənilib
6534,1184,2024-06-09,798.24,Əsas borc,Qismən Ödənilib
6535,1747,2025-04-21,635.16,Əsas borc,Ödənilib
6536,2478,2024-05-20,656.41,Əsas borc,Ödənilib
6537,1094,2025-08-26,269.56,Faiz,Qismən Ödənilib
6538,2116,2025-01-28,555.9,Faiz,Qismən Ödənilib
6539,1079,2025-05-29,604.18,Əsas borc,Gecikib
6540,2654,2025-10-03,274.05,Faiz,Qismən Ödənilib
6541,1085,2025-03-16,320.69,Əsas borc,Ödənilib
6542,266,2025-05-13,507.97,Cərimə,Gecikib
6543,2205,2024-11-01,587.13,Cərimə,Ödənilib
6544,1403,2025-10-20,608.11,Cərimə,Ödənilib
6545,176,2025-03-17,1044.67,Əsas borc,Gecikib
6546,1404,2024-02-08,808.46,Cərimə,Qismən Ödənilib
6547,225,2024-07-14,306.68,Faiz,Gecikib
6548,2614,2025-09-26,434.01,Faiz,Ödənilib
6549,1046,2025-07-29,1313.57,Faiz,Gecikib
6550,2426,2025-06-14,507.43,Faiz,Gecikib
6551,2536,2024-09-22,668.47,Cərimə,Gecikib
6552,470,2025-10-08,808.22,Cərimə,Qismən Ödənilib
6553,2881,2025-01-30,486.38,Faiz,Qismən Ödənilib
6554,2726,2025-04-01,236.68,Əsas borc,Gecikib
6555,1659,2025-06-04,520.39,Faiz,Gecikib
6556,717,2025-09-27,651.02,Faiz,Qismən Ödənilib
6557,2192,2025-01-31,618.46,Əsas borc,Gecikib
6558,142,2025-03-05,1181.46,Əsas borc,Gecikib
6559,84,2025-05-21,263.3,Cərimə,Ödənilib
6560,1024,2025-06-15,660.63,Əsas borc,Gecikib
6561,780,2024-04-23,217.32,Cərimə,Qismən Ödənilib
6562,1540,2025-08-20,872.95,Cərimə,Ödənilib
6563,818,2025-09-22,808.15,Əsas borc,Gecikib
6564,1308,2025-05-31,355.48,Faiz,Qismən Ödənilib
6565,1673,2025-10-14,263.11,Cərimə,Ödənilib
6566,1808,2024-11-19,641.63,Faiz,Ödənilib
6567,2271,2024-10-08,349.48,Faiz,Qismən Ödənilib
6568,2614,2025-06-26,190.12,Əsas borc,Ödənilib
6569,2291,2025-07-07,450.19,Əsas borc,Gecikib
6570,312,2025-08-27,1128.2,Cərimə,Gecikib
6571,1692,2023-10-05,463.72,Əsas borc,Gecikib
6572,1975,2025-10-06,1429.26,Əsas borc,Qismən Ödənilib
6573,2535,2024-02-29,601.87,Faiz,Qismən Ödənilib
6574,473,2025-09-23,404.83,Faiz,Ödənilib
6575,348,2024-04-11,125.2,Faiz,Ödənilib
6576,1435,2025-08-28,142.62,Əsas borc,Qismən Ödənilib
6577,928,2024-12-02,151.17,Cərimə,Qismən Ödənilib
6578,2026,2023-11-29,1237.14,Faiz,Qismən Ödənilib
6579,1892,2023-06-04,765.59,Faiz,Gecikib
6580,2442,2024-03-03,1057.73,Faiz,Ödənilib
6581,2174,2025-02-06,83.65,Cərimə,Ödənilib
6582,1905,2023-12-08,54.61,Əsas borc,Gecikib
6583,392,2024-10-01,126.67,Cərimə,Gecikib
6584,1820,2025-10-18,439.52,Əsas borc,Ödənilib
6585,1104,2025-01-26,213.71,Faiz,Qismən Ödənilib
6586,1111,2025-10-14,1393.22,Faiz,Gecikib
6587,1637,2024-08-02,447.04,Əsas borc,Qismən Ödənilib
6588,169,2025-07-23,1112.06,Cərimə,Qismən Ödənilib
6589,268,2025-07-08,539.0,Cərimə,Qismən Ödənilib
6590,1421,2024-09-02,653.2,Əsas borc,Qismən Ödənilib
6591,2602,2024-05-27,297.18,Faiz,Ödənilib
6592,2285,2025-08-10,346.43,Cərimə,Gecikib
6593,542,2025-06-12,1095.55,Cərimə,Qismən Ödənilib
6594,317,2024-05-06,58.31,Cərimə,Gecikib
6595,1911,2025-08-26,75.67,Əsas borc,Qismən Ödənilib
6596,167,2025-04-15,1739.93,Əsas borc,Ödənilib
6597,329,2025-06-09,412.37,Faiz,Ödənilib
6598,2986,2025-08-31,1212.81,Cərimə,Ödənilib
6599,896,2025-06-09,1357.71,Əsas borc,Gecikib
6600,1960,2025-07-03,505.8,Cərimə,Ödənilib
6601,1983,2023-10-14,464.2,Cərimə,Qismən Ödənilib
6602,729,2025-10-21,221.41,Cərimə,Ödənilib
6603,199,2025-04-11,684.47,Əsas borc,Ödənilib
6604,2736,2024-11-29,473.43,Cərimə,Ödənilib
6605,2406,2024-12-31,786.67,Cərimə,Ödənilib
6606,2345,2024-05-30,914.85,Faiz,Qismən Ödənilib
6607,662,2024-01-20,645.58,Faiz,Ödənilib
6608,2940,2024-12-13,570.0,Əsas borc,Gecikib
6609,810,2025-03-13,1054.84,Cərimə,Gecikib
6610,2748,2025-01-22,219.33,Əsas borc,Gecikib
6611,2522,2023-09-30,625.31,Faiz,Ödənilib
6612,597,2024-11-01,126.35,Faiz,Qismən Ödənilib
6613,2886,2025-04-07,645.05,Əsas borc,Qismən Ödənilib
6614,620,2025-02-03,654.24,Faiz,Qismən Ödənilib
6615,1603,2023-10-11,318.71,Cərimə,Qismən Ödənilib
6616,1817,2024-10-06,827.95,Əsas borc,Qismən Ödənilib
6617,2598,2025-07-27,181.26,Əsas borc,Ödənilib
6618,1347,2025-02-27,53.29,Faiz,Gecikib
6619,2342,2025-07-15,508.7,Əsas borc,Ödənilib
6620,155,2024-11-04,841.47,Əsas borc,Gecikib
6621,1729,2024-01-20,979.96,Əsas borc,Gecikib
6622,798,2023-08-04,220.47,Əsas borc,Qismən Ödənilib
6623,467,2024-04-09,144.05,Faiz,Qismən Ödənilib
6624,2167,2025-10-03,1266.22,Əsas borc,Qismən Ödənilib
6625,470,2025-08-26,555.58,Əsas borc,Qismən Ödənilib
6626,2299,2025-08-01,115.76,Cərimə,Ödənilib
6627,252,2025-01-31,551.28,Faiz,Qismən Ödənilib
6628,293,2024-07-15,294.21,Əsas borc,Qismən Ödənilib
6629,2912,2024-12-25,692.91,Əsas borc,Gecikib
6630,1364,2025-04-22,437.21,Əsas borc,Gecikib
6631,64,2024-12-05,93.57,Əsas borc,Gecikib
6632,1468,2025-08-03,51.25,Cərimə,Qismən Ödənilib
6633,182,2025-02-07,993.55,Faiz,Ödənilib
6634,702,2024-11-11,1664.79,Əsas borc,Qismən Ödənilib
6635,34,2024-01-13,609.16,Cərimə,Gecikib
6636,682,2025-09-25,655.96,Cərimə,Qismən Ödənilib
6637,2630,2025-06-22,675.71,Cərimə,Gecikib
6638,2292,2024-05-01,282.53,Cərimə,Ödənilib
6639,720,2025-08-21,628.83,Əsas borc,Qismən Ödənilib
6640,791,2025-10-01,328.7,Faiz,Gecikib
